ROI_18_0: Coordinates of top-left corner: (x=314, y=123)
ROI_43_2_RIM: Coordinates of top-left corner: (x=194, y=230)
ROI_43_3_RIM: Coordinates of top-left corner: (x=185, y=223)
ROI_43_4_RIM: Coordinates of top-left corner: (x=196, y=239)
ROI_43_5_RIM: Coordinates of top-left corner: (x=194, y=238)
ROI_43_6_RIM: Coordinates of top-left corner: (x=185, y=231)
ROI_43_7_RIM: Coordinates of top-left corner: (x=193, y=231)
ROI_43_8_RIM: Coordinates of top-left corner: (x=239, y=212)
ROI_43_9_RIM: Coordinates of top-left corner: (x=244, y=206)
ROI_44_0_RIM: Coordinates of top-left corner: (x=231, y=216)
ROI_44_1_RIM: Coordinates of top-left corner: (x=226, y=210)
ROI_44_2_RIM: Coordinates of top-left corner: (x=234, y=206)
ROI_44_3_RIM: Coordinates of top-left corner: (x=235, y=206)
ROI_44_4_RIM: Coordinates of top-left corner: (x=243, y=206)
ROI_44_5_RIM: Coordinates of top-left corner: (x=242, y=211)
ROI_44_6_RIM: Coordinates of top-left corner: (x=239, y=201)
ROI_44_7_RIM: Coordinates of top-left corner: (x=252, y=214)
ROI_44_8_RIM: Coordinates of top-left corner: (x=258, y=214)
ROI_44_9_RIM: Coordinates of top-left corner: (x=252, y=200)
ROI_45_0_RIM: Coordinates of top-left corner: (x=224, y=197)
ROI_45_1_RIM: Coordinates of top-left corner: (x=209, y=184)
ROI_45_2_RIM: Coordinates of top-left corner: (x=189, y=190)
ROI_45_3_RIM: Coordinates of top-left corner: (x=227, y=190)
ROI_45_4_RIM: Coordinates of top-left corner: (x=233, y=195)
ROI_45_5_RIM: Coordinates of top-left corner: (x=232, y=188)
ROI_45_6_RIM: Coordinates of top-left corner: (x=223, y=202)
ROI_45_7_RIM: Coordinates of top-left corner: (x=218, y=192)
ROI_45_8_RIM: Coordinates of top-left corner: (x=174, y=186)
ROI_45_9_RIM: Coordinates of top-left corner: (x=173, y=195)
ROI_46_0_RIM: Coordinates of top-left corner: (x=217, y=190)
ROI_46_1_RIM: Coordinates of top-left corner: (x=225, y=189)
ROI_46_2_RIM: Coordinates of top-left corner: (x=230, y=200)
ROI_46_3_RIM: Coordinates of top-left corner: (x=214, y=188)
ROI_46_4_RIM: Coordinates of top-left corner: (x=219, y=190)
ROI_46_5_RIM: Coordinates of top-left corner: (x=224, y=196)
ROI_46_6_RIM: Coordinates of top-left corner: (x=221, y=197)
ROI_46_7_RIM: Coordinates of top-left corner: (x=218, y=197)
ROI_46_8_RIM: Coordinates of top-left corner: (x=216, y=198)
ROI_46_9_RIM: Coordinates of top-left corner: (x=214, y=197)
ROI_47_0_RIM: Coordinates of top-left corner: (x=174, y=260)
ROI_47_1_RIM: Coordinates of top-left corner: (x=217, y=221)
ROI_47_2_RIM: Coordinates of top-left corner: (x=229, y=226)
ROI_47_3_RIM: Coordinates of top-left corner: (x=236, y=219)
ROI_47_4_RIM: Coordinates of top-left corner: (x=253, y=232)
ROI_47_5_RIM: Coordinates of top-left corner: (x=239, y=227)
ROI_47_6_RIM: Coordinates of top-left corner: (x=244, y=218)
ROI_47_7_RIM: Coordinates of top-left corner: (x=253, y=220)
ROI_47_8_RIM: Coordinates of top-left corner: (x=240, y=199)
ROI_47_9_RIM: Coordinates of top-left corner: (x=257, y=211)
ROI_48_0_RIM: Coordinates of top-left corner: (x=282, y=235)
ROI_48_1_RIM: Coordinates of top-left corner: (x=280, y=239)
ROI_48_2_RIM: Coordinates of top-left corner: (x=309, y=299)
ROI_48_3_RIM: Coordinates of top-left corner: (x=282, y=236)
ROI_48_4_RIM: Coordinates of top-left corner: (x=277, y=238)
ROI_48_5_RIM: Coordinates of top-left corner: (x=282, y=233)
ROI_48_6_RIM: Coordinates of top-left corner: (x=281, y=235)
ROI_48_7_RIM: Coordinates of top-left corner: (x=279, y=239)
ROI_48_8_RIM: Coordinates of top-left corner: (x=221, y=194)
ROI_48_9_RIM: Coordinates of top-left corner: (x=236, y=197)
ROI_49_0_RIM: Coordinates of top-left corner: (x=283, y=260)
ROI_49_1_RIM: Coordinates of top-left corner: (x=281, y=262)
ROI_49_2_RIM: Coordinates of top-left corner: (x=291, y=261)
ROI_49_3_RIM: Coordinates of top-left corner: (x=287, y=258)
ROI_49_4_RIM: Coordinates of top-left corner: (x=277, y=264)
ROI_49_5_RIM: Coordinates of top-left corner: (x=270, y=263)
ROI_49_6_RIM: Coordinates of top-left corner: (x=276, y=259)
ROI_49_7_RIM: Coordinates of top-left corner: (x=269, y=261)
ROI_49_8_RIM: Coordinates of top-left corner: (x=269, y=261)
ROI_49_9_RIM: Coordinates of top-left corner: (x=265, y=256)
ROI_50_0_RIM: Coordinates of top-left corner: (x=248, y=255)
ROI_50_1_RIM: Coordinates of top-left corner: (x=257, y=261)
ROI_50_2_RIM: Coordinates of top-left corner: (x=259, y=256)
ROI_50_3_RIM: Coordinates of top-left corner: (x=259, y=256)
ROI_50_4_RIM: Coordinates of top-left corner: (x=262, y=254)
ROI_50_5_RIM: Coordinates of top-left corner: (x=261, y=256)
ROI_50_6_RIM: Coordinates of top-left corner: (x=255, y=256)
ROI_50_7_RIM: Coordinates of top-left corner: (x=260, y=259)
ROI_50_8_RIM: Coordinates of top-left corner: (x=264, y=257)
ROI_50_9_RIM: Coordinates of top-left corner: (x=265, y=255)
ROI_51_0_RIM: Coordinates of top-left corner: (x=254, y=239)
ROI_51_1_RIM: Coordinates of top-left corner: (x=258, y=239)
ROI_51_2_RIM: Coordinates of top-left corner: (x=239, y=237)
ROI_51_3_RIM: Coordinates of top-left corner: (x=258, y=240)
ROI_51_4_RIM: Coordinates of top-left corner: (x=247, y=238)
ROI_51_5_RIM: Coordinates of top-left corner: (x=238, y=245)
ROI_51_6_RIM: Coordinates of top-left corner: (x=265, y=248)
ROI_51_7_RIM: Coordinates of top-left corner: (x=258, y=249)
ROI_51_8_RIM: Coordinates of top-left corner: (x=254, y=246)
ROI_51_9_RIM: Coordinates of top-left corner: (x=254, y=245)
ROI_52_0_RIM: Coordinates of top-left corner: (x=246, y=150)
ROI_52_1_RIM: Coordinates of top-left corner: (x=259, y=151)
ROI_52_2_RIM: Coordinates of top-left corner: (x=263, y=156)
ROI_52_3_RIM: Coordinates of top-left corner: (x=266, y=155)
ROI_52_4_RIM: Coordinates of top-left corner: (x=273, y=163)
ROI_52_5_RIM: Coordinates of top-left corner: (x=266, y=160)
ROI_52_6_RIM: Coordinates of top-left corner: (x=262, y=159)
ROI_52_7_RIM: Coordinates of top-left corner: (x=275, y=161)
ROI_52_8_RIM: Coordinates of top-left corner: (x=273, y=160)
ROI_52_9_RIM: Coordinates of top-left corner: (x=269, y=162)
ROI_53_0_RIM: Coordinates of top-left corner: (x=230, y=203)
ROI_53_1_RIM: Coordinates of top-left corner: (x=226, y=203)
ROI_53_2_RIM: Coordinates of top-left corner: (x=233, y=214)
ROI_53_3_RIM: Coordinates of top-left corner: (x=220, y=204)
ROI_53_4_RIM: Coordinates of top-left corner: (x=232, y=211)
ROI_53_5_RIM: Coordinates of top-left corner: (x=227, y=210)
ROI_53_6_RIM: Coordinates of top-left corner: (x=223, y=202)
ROI_53_7_RIM: Coordinates of top-left corner: (x=223, y=205)
ROI_53_8_RIM: Coordinates of top-left corner: (x=223, y=211)
ROI_53_9_RIM: Coordinates of top-left corner: (x=221, y=207)
ROI_54_0_RIM: Coordinates of top-left corner: (x=264, y=186)
ROI_54_1_RIM: Coordinates of top-left corner: (x=274, y=180)
ROI_54_2_RIM: Coordinates of top-left corner: (x=280, y=179)
ROI_54_3_RIM: Coordinates of top-left corner: (x=286, y=182)
ROI_54_4_RIM: Coordinates of top-left corner: (x=289, y=185)
ROI_54_5_RIM: Coordinates of top-left corner: (x=292, y=183)
ROI_54_6_RIM: Coordinates of top-left corner: (x=289, y=185)
ROI_54_7_RIM: Coordinates of top-left corner: (x=292, y=186)
ROI_54_8_RIM: Coordinates of top-left corner: (x=287, y=174)
ROI_54_9_RIM: Coordinates of top-left corner: (x=296, y=181)
ROI_36_0: Coordinates of top-left corner: (x=262, y=151)
ROI_36_1: Coordinates of top-left corner: (x=276, y=158)
ROI_36_2: Coordinates of top-left corner: (x=309, y=194)
ROI_36_3: Coordinates of top-left corner: (x=246, y=149)
ROI_36_4: Coordinates of top-left corner: (x=283, y=162)
ROI_36_5: Coordinates of top-left corner: (x=268, y=149)
ROI_36_6: Coordinates of top-left corner: (x=287, y=156)
ROI_36_7: Coordinates of top-left corner: (x=275, y=164)
ROI_36_8: Coordinates of top-left corner: (x=311, y=175)
ROI_36_9: Coordinates of top-left corner: (x=282, y=151)
ROI_37_0: Coordinates of top-left corner: (x=258, y=139)
ROI_37_1: Coordinates of top-left corner: (x=275, y=149)
ROI_37_2: Coordinates of top-left corner: (x=278, y=157)
ROI_37_3: Coordinates of top-left corner: (x=280, y=145)
ROI_37_4: Coordinates of top-left corner: (x=278, y=152)
ROI_37_5: Coordinates of top-left corner: (x=291, y=170)
ROI_37_6: Coordinates of top-left corner: (x=289, y=176)
ROI_37_7: Coordinates of top-left corner: (x=286, y=155)
ROI_37_8: Coordinates of top-left corner: (x=282, y=164)
ROI_37_9: Coordinates of top-left corner: (x=299, y=183)
ROI_38_0: Coordinates of top-left corner: (x=254, y=124)
ROI_38_1: Coordinates of top-left corner: (x=259, y=145)
ROI_38_2: Coordinates of top-left corner: (x=264, y=143)
ROI_38_3: Coordinates of top-left corner: (x=247, y=132)
ROI_38_4: Coordinates of top-left corner: (x=263, y=151)
ROI_38_5: Coordinates of top-left corner: (x=264, y=137)
ROI_38_6: Coordinates of top-left corner: (x=240, y=137)
ROI_38_7: Coordinates of top-left corner: (x=260, y=135)
ROI_38_8: Coordinates of top-left corner: (x=258, y=146)
ROI_38_9: Coordinates of top-left corner: (x=264, y=149)
ROI_39_0: Coordinates of top-left corner: (x=282, y=115)
ROI_39_1: Coordinates of top-left corner: (x=293, y=116)
ROI_39_2: Coordinates of top-left corner: (x=271, y=130)
ROI_39_3: Coordinates of top-left corner: (x=293, y=119)
ROI_39_4: Coordinates of top-left corner: (x=292, y=124)
ROI_39_5: Coordinates of top-left corner: (x=285, y=122)
ROI_39_6: Coordinates of top-left corner: (x=278, y=120)
ROI_39_7: Coordinates of top-left corner: (x=284, y=130)
ROI_39_8: Coordinates of top-left corner: (x=285, y=125)
ROI_39_9: Coordinates of top-left corner: (x=281, y=133)
ROI_40_0: Coordinates of top-left corner: (x=273, y=157)
ROI_40_1: Coordinates of top-left corner: (x=280, y=184)
ROI_40_2: Coordinates of top-left corner: (x=270, y=183)
ROI_40_3: Coordinates of top-left corner: (x=291, y=193)
ROI_40_4: Coordinates of top-left corner: (x=291, y=200)
ROI_40_5: Coordinates of top-left corner: (x=272, y=189)
ROI_40_6: Coordinates of top-left corner: (x=273, y=181)
ROI_40_7: Coordinates of top-left corner: (x=303, y=190)
ROI_40_8: Coordinates of top-left corner: (x=262, y=153)
ROI_40_9: Coordinates of top-left corner: (x=274, y=170)
ROI_41_0: Coordinates of top-left corner: (x=252, y=162)
ROI_41_1: Coordinates of top-left corner: (x=236, y=142)
ROI_41_2: Coordinates of top-left corner: (x=263, y=165)
ROI_41_3: Coordinates of top-left corner: (x=259, y=173)
ROI_41_4: Coordinates of top-left corner: (x=216, y=141)
ROI_41_5: Coordinates of top-left corner: (x=284, y=186)
ROI_41_6: Coordinates of top-left corner: (x=264, y=171)
ROI_41_7: Coordinates of top-left corner: (x=236, y=144)
ROI_41_8: Coordinates of top-left corner: (x=305, y=206)
ROI_41_9: Coordinates of top-left corner: (x=262, y=161)
ROI_42_0: Coordinates of top-left corner: (x=280, y=140)
ROI_42_1: Coordinates of top-left corner: (x=285, y=149)
ROI_42_2: Coordinates of top-left corner: (x=298, y=163)
ROI_42_3: Coordinates of top-left corner: (x=292, y=167)
ROI_42_4: Coordinates of top-left corner: (x=315, y=161)
ROI_42_5: Coordinates of top-left corner: (x=278, y=150)
ROI_42_6: Coordinates of top-left corner: (x=291, y=165)
ROI_42_7: Coordinates of top-left corner: (x=296, y=179)
ROI_42_8: Coordinates of top-left corner: (x=293, y=165)
ROI_42_9: Coordinates of top-left corner: (x=301, y=159)
ROI_43_0: Coordinates of top-left corner: (x=298, y=159)
ROI_43_1: Coordinates of top-left corner: (x=302, y=158)
ROI_43_2: Coordinates of top-left corner: (x=294, y=154)
ROI_43_3: Coordinates of top-left corner: (x=293, y=154)
ROI_43_4: Coordinates of top-left corner: (x=308, y=163)
ROI_43_5: Coordinates of top-left corner: (x=276, y=159)
ROI_43_6: Coordinates of top-left corner: (x=307, y=170)
ROI_43_7: Coordinates of top-left corner: (x=281, y=160)
ROI_43_8: Coordinates of top-left corner: (x=279, y=159)
ROI_43_9: Coordinates of top-left corner: (x=302, y=160)
ROI_44_0: Coordinates of top-left corner: (x=291, y=177)
ROI_44_1: Coordinates of top-left corner: (x=288, y=173)
ROI_44_2: Coordinates of top-left corner: (x=303, y=172)
ROI_44_3: Coordinates of top-left corner: (x=294, y=152)
ROI_44_4: Coordinates of top-left corner: (x=289, y=172)
ROI_44_5: Coordinates of top-left corner: (x=284, y=161)
ROI_44_6: Coordinates of top-left corner: (x=272, y=149)
ROI_44_7: Coordinates of top-left corner: (x=280, y=155)
ROI_44_8: Coordinates of top-left corner: (x=275, y=151)
ROI_44_9: Coordinates of top-left corner: (x=283, y=148)
ROI_45_0: Coordinates of top-left corner: (x=273, y=146)
ROI_45_1: Coordinates of top-left corner: (x=271, y=135)
ROI_45_2: Coordinates of top-left corner: (x=291, y=127)
ROI_45_3: Coordinates of top-left corner: (x=258, y=134)
ROI_45_4: Coordinates of top-left corner: (x=279, y=138)
ROI_45_5: Coordinates of top-left corner: (x=291, y=141)
ROI_45_6: Coordinates of top-left corner: (x=261, y=134)
ROI_45_7: Coordinates of top-left corner: (x=269, y=142)
ROI_45_8: Coordinates of top-left corner: (x=280, y=145)
ROI_45_9: Coordinates of top-left corner: (x=296, y=149)
ROI_46_0: Coordinates of top-left corner: (x=281, y=150)
ROI_46_1: Coordinates of top-left corner: (x=283, y=171)
ROI_46_2: Coordinates of top-left corner: (x=300, y=165)
ROI_46_3: Coordinates of top-left corner: (x=285, y=171)
ROI_46_4: Coordinates of top-left corner: (x=285, y=158)
ROI_46_5: Coordinates of top-left corner: (x=286, y=172)
ROI_46_6: Coordinates of top-left corner: (x=295, y=171)
ROI_46_7: Coordinates of top-left corner: (x=296, y=188)
ROI_46_8: Coordinates of top-left corner: (x=286, y=198)
ROI_46_9: Coordinates of top-left corner: (x=292, y=207)
ROI_47_0: Coordinates of top-left corner: (x=280, y=154)
ROI_47_1: Coordinates of top-left corner: (x=269, y=148)
ROI_47_2: Coordinates of top-left corner: (x=287, y=167)
ROI_47_3: Coordinates of top-left corner: (x=294, y=184)
ROI_47_4: Coordinates of top-left corner: (x=298, y=174)
ROI_47_5: Coordinates of top-left corner: (x=292, y=167)
ROI_47_6: Coordinates of top-left corner: (x=307, y=177)
ROI_47_7: Coordinates of top-left corner: (x=285, y=142)
ROI_47_8: Coordinates of top-left corner: (x=302, y=158)
ROI_47_9: Coordinates of top-left corner: (x=308, y=184)
ROI_48_0: Coordinates of top-left corner: (x=310, y=151)
ROI_48_1: Coordinates of top-left corner: (x=307, y=169)
ROI_48_2: Coordinates of top-left corner: (x=305, y=169)
ROI_48_3: Coordinates of top-left corner: (x=271, y=158)
ROI_48_4: Coordinates of top-left corner: (x=299, y=168)
ROI_48_5: Coordinates of top-left corner: (x=307, y=166)
ROI_48_6: Coordinates of top-left corner: (x=283, y=156)
ROI_48_7: Coordinates of top-left corner: (x=297, y=159)
ROI_48_8: Coordinates of top-left corner: (x=291, y=162)
ROI_48_9: Coordinates of top-left corner: (x=286, y=149)
ROI_49_0: Coordinates of top-left corner: (x=288, y=131)
ROI_49_1: Coordinates of top-left corner: (x=326, y=134)
ROI_49_2: Coordinates of top-left corner: (x=331, y=133)
ROI_49_3: Coordinates of top-left corner: (x=338, y=140)
ROI_49_4: Coordinates of top-left corner: (x=344, y=145)
ROI_49_5: Coordinates of top-left corner: (x=268, y=147)
ROI_49_6: Coordinates of top-left corner: (x=267, y=149)
ROI_49_7: Coordinates of top-left corner: (x=265, y=140)
ROI_49_8: Coordinates of top-left corner: (x=342, y=145)
ROI_49_9: Coordinates of top-left corner: (x=300, y=146)
ROI_50_0: Coordinates of top-left corner: (x=301, y=157)
ROI_50_1: Coordinates of top-left corner: (x=318, y=171)
ROI_50_2: Coordinates of top-left corner: (x=330, y=163)
ROI_50_3: Coordinates of top-left corner: (x=252, y=149)
ROI_50_4: Coordinates of top-left corner: (x=301, y=158)
ROI_50_5: Coordinates of top-left corner: (x=324, y=159)
ROI_50_6: Coordinates of top-left corner: (x=295, y=157)
ROI_50_7: Coordinates of top-left corner: (x=305, y=149)
ROI_50_8: Coordinates of top-left corner: (x=295, y=157)
ROI_50_9: Coordinates of top-left corner: (x=313, y=170)
ROI_51_0: Coordinates of top-left corner: (x=297, y=166)
ROI_51_1: Coordinates of top-left corner: (x=276, y=184)
ROI_51_2: Coordinates of top-left corner: (x=279, y=192)
ROI_51_3: Coordinates of top-left corner: (x=297, y=201)
ROI_51_4: Coordinates of top-left corner: (x=302, y=200)
ROI_51_5: Coordinates of top-left corner: (x=285, y=201)
ROI_51_6: Coordinates of top-left corner: (x=304, y=198)
ROI_51_7: Coordinates of top-left corner: (x=287, y=200)
ROI_51_8: Coordinates of top-left corner: (x=301, y=205)
ROI_51_9: Coordinates of top-left corner: (x=293, y=204)
ROI_52_0: Coordinates of top-left corner: (x=327, y=113)
ROI_52_1: Coordinates of top-left corner: (x=302, y=112)
ROI_52_2: Coordinates of top-left corner: (x=306, y=113)
ROI_52_3: Coordinates of top-left corner: (x=276, y=105)
ROI_52_4: Coordinates of top-left corner: (x=316, y=111)
ROI_52_5: Coordinates of top-left corner: (x=296, y=107)
ROI_52_6: Coordinates of top-left corner: (x=310, y=120)
ROI_52_7: Coordinates of top-left corner: (x=315, y=117)
ROI_52_8: Coordinates of top-left corner: (x=317, y=112)
ROI_52_9: Coordinates of top-left corner: (x=326, y=112)
ROI_53_0: Coordinates of top-left corner: (x=301, y=178)
ROI_53_1: Coordinates of top-left corner: (x=298, y=191)
ROI_53_2: Coordinates of top-left corner: (x=297, y=189)
ROI_53_3: Coordinates of top-left corner: (x=314, y=198)
ROI_53_4: Coordinates of top-left corner: (x=309, y=180)
ROI_53_5: Coordinates of top-left corner: (x=289, y=165)
ROI_53_6: Coordinates of top-left corner: (x=292, y=187)
ROI_53_7: Coordinates of top-left corner: (x=300, y=186)
ROI_53_8: Coordinates of top-left corner: (x=321, y=244)
ROI_53_9: Coordinates of top-left corner: (x=330, y=268)
ROI_54_0: Coordinates of top-left corner: (x=325, y=141)
ROI_54_1: Coordinates of top-left corner: (x=332, y=141)
ROI_54_2: Coordinates of top-left corner: (x=288, y=128)
ROI_54_3: Coordinates of top-left corner: (x=338, y=163)
ROI_54_4: Coordinates of top-left corner: (x=317, y=125)
ROI_54_5: Coordinates of top-left corner: (x=316, y=128)
ROI_54_6: Coordinates of top-left corner: (x=288, y=119)
ROI_54_7: Coordinates of top-left corner: (x=332, y=124)
ROI_54_8: Coordinates of top-left corner: (x=309, y=120)
ROI_54_9: Coordinates of top-left corner: (x=329, y=127)
